着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,厩舎,馬体重,race_id,日付,距離,馬場種類,馬場状態
4,3,4,キャリアラダー,牡2,55.0,矢野貴之,1:16.2,1.1/2,4,5.5,39.0,大井澤佳宏,434(+2),202544120304,2025/12/03,1200,ダ,良
5,1,1,アイドルショー,牝2,54.0,中村尚平,1:16.2,クビ,8,47.4,39.4,大井渡辺和雄,461(+3),202544120304,2025/12/03,1200,ダ,良
6,7,13,サコクノクインビー,牝2,51.0,▲高橋優,1:17.0,4,13,181.5,39.4,大井吉井竜一,468(-6),202544120304,2025/12/03,1200,ダ,良
7,2,2,カチョカヴァロ,牡2,55.0,達城龍次,1:17.1,1/2,7,29.4,39.9,大井市村誠,457(-1),202544120304,2025/12/03,1200,ダ,良
8,8,14,ルビーマーベル,牡2,55.0,吉井章,1:17.3,1,2,4.5,40.3,大井立花伸,509(+12),202544120304,2025/12/03,1200,ダ,良
9,3,5,コンチバンケット,牝2,54.0,千田洋,1:17.4,1/2,10,103.1,40.1,大井栗田裕光,456(-6),202544120304,2025/12/03,1200,ダ,良
10,4,6,アメージングヨシノ,牝2,54.0,笹川翼,1:17.5,クビ,9,68.1,39.9,大井月岡健二,423(-2),202544120304,2025/12/03,1200,ダ,良
11,5,9,ヤマジュンハッピ,牝2,51.0,▲杉山海波,1:17.5,クビ,14,401.7,39.7,大井小野寺晋,422(-3),202544120304,2025/12/03,1200,ダ,良
12,8,15,ムサシアイドル,牝2,53.0,☆鷹見陸,1:17.7,3/4,6,17.5,41.4,大井栗田泰昌,480(-2),202544120304,2025/12/03,1200,ダ,良
13,6,11,ラブメイメイ,牝2,53.0,☆谷内貫太,1:18.3,3,11,131.8,40.1,大井市村誠,425(-4),202544120304,2025/12/03,1200,ダ,良
14,6,10,スカイハピネス,牝2,54.0,菅原涼太,1:19.8,7,12,145.0,42.9,大井堀千亜樹,408(-2),202544120304,2025/12/03,1200,ダ,良
取消,4,7,アヒレウス,牡2,52.0,▲小野俊斗,,,,,,大井宗形竹見,,202544120304,2025/12/03,1200,ダ,良
1,1,1,ライドハイ,牝2,54.0,藤田凌,1:47.0,,1,1.7,37.9,大井荒山勝徳,465(+8),202544120305,2025/12/03,1600,ダ,良
2,5,5,ボワヴェール,牝2,54.0,笹川翼,1:47.3,1.3/4,5,12.9,38.2,大井藤田輝信,462(+3),202544120305,2025/12/03,1600,ダ,良
3,4,4,ディアモアー,牝2,54.0,御神本訓,1:47.4,1/2,2,3.3,37.8,大井納谷和玖,421(-9),202544120305,2025/12/03,1600,ダ,良
4,6,6,トップエアデール,牝2,54.0,本田正重,1:47.4,クビ,3,5.8,38.2,大井橋本和馬,444(+1),202544120305,2025/12/03,1600,ダ,良
5,3,3,ドレインザスワンプ,牝2,54.0,野畑凌,1:47.7,1.1/2,4,11.1,38.1,大井村上頼章,460(+1),202544120305,2025/12/03,1600,ダ,良
6,2,2,コマアールエクス,牝2,54.0,安藤洋一,1:48.0,1.3/4,7,174.7,38.6,大井佐野謙二,449(+4),202544120305,2025/12/03,1600,ダ,良
7,7,7,フライトナース,牝2,53.0,☆谷内貫太,1:53.0,大,6,43.7,42.4,大井嶋田幸晴,505(-6),202544120305,2025/12/03,1600,ダ,良
1,7,11,ソレエスピアージャ,牝3,54.0,矢野貴之,1:43.6,,1,1.7,39.9,大井藤田輝信,454(-4),202544120306,2025/12/03,1600,ダ,良
2,6,9,フェアクラウド,牡4,56.0,吉原寛人,1:44.8,6,6,14.4,40.6,大井高橋清顕,479(+1),202544120306,2025/12/03,1600,ダ,良
3,2,2,ディーヴァドリーム,牝4,54.0,野畑凌,1:45.0,1,9,230.9,41.3,大井佐宗応和,463(-8),202544120306,2025/12/03,1600,ダ,良
4,5,8,コパカバーナ,牝3,54.0,西啓太,1:45.1,3/4,2,4.1,41.4,大井荒井朋弘,407(+2),202544120306,2025/12/03,1600,ダ,良
5,4,5,トキノカンピオーネ,牡3,56.0,笹川翼,1:45.4,1.1/2,5,11.3,41.2,大井月岡健二,498(+1),202544120306,2025/12/03,1600,ダ,良
6,1,1,アエノジャッジ,牡4,56.0,藤田凌,1:45.8,2,3,8.6,41.5,大井大宮和也,491(-4),202544120306,2025/12/03,1600,ダ,良
7,4,6,ホクトローリー,牡9,53.0,▲杉山海波,1:45.8,クビ,11,281.4,40.8,大井岡野尚光,506(-3),202544120306,2025/12/03,1600,ダ,良
8,3,3,ラッキーロジータ,牝3,54.0,本田正重,1:46.3,2.1/2,7,18.2,41.6,大井佐宗応和,487(+17),202544120306,2025/12/03,1600,ダ,良
9,3,4,キラン,牝4,51.0,▲小野俊斗,1:46.4,1/2,13,692.7,41.4,大井小野寺晋,398(-1),202544120306,2025/12/03,1600,ダ,良
10,7,12,ジャックミント,牡3,53.0,▲高橋優,1:47.4,5,8,151.4,43.0,大井真島大輔,474(-2),202544120306,2025/12/03,1600,ダ,良
11,8,14,マイフェアレディ,牝3,54.0,菅原涼太,1:47.4,アタマ,10,231.9,43.6,大井佐宗応和,461(-1),202544120306,2025/12/03,1600,ダ,良
12,5,7,タイガーシャーク,牡3,56.0,安藤洋一,1:47.6,1,4,9.6,43.5,大井坂井英光,550(-8),202544120306,2025/12/03,1600,ダ,良
13,6,10,マニキュア,牝3,54.0,高野誠毅,1:47.6,ハナ,14,723.0,42.0,大井村上頼章,467(+1),202544120306,2025/12/03,1600,ダ,良
14,8,13,エルマスフエルテ,牡9,56.0,横川怜央,1:47.8,1,12,669.3,42.9,大井久保杉隆,487(-2),202544120306,2025/12/03,1600,ダ,良
1,7,12,リコーモーラー,牝3,54.0,町田直希,1:28.5,,1,2.9,38.7,大井蛯名雄太,521(-1),202544120307,2025/12/03,1400,ダ,良
2,6,10,ダイヤノエース,牡3,56.0,和田譲治,1:29.5,5,2,3.5,39.2,大井真島大輔,535(+3),202544120307,2025/12/03,1400,ダ,良
3,4,6,シルエットライド,牡3,56.0,藤本現暉,1:29.8,1.1/2,5,12.4,39.6,大井蛯名雄太,456(+2),202544120307,2025/12/03,1400,ダ,良
4,5,8,アドベントクラウン,牡4,56.0,矢野貴之,1:29.8,アタマ,6,15.7,37.9,大井澤佳宏,478(-2),202544120307,2025/12/03,1400,ダ,良
5,8,14,メイショウトワニ,牝6,51.0,▲高橋優,1:29.9,1/2,8,25.6,39.6,大井鷹見浩,415(-5),202544120307,2025/12/03,1400,ダ,良
6,1,1,エイコーカイザー,牡4,56.0,本村直樹,1:30.0,クビ,7,16.5,39.5,大井高岩孝敏,475(-1),202544120307,2025/12/03,1400,ダ,良
7,7,11,ナイトストーリー,牝4,54.0,達城龍次,1:30.1,1/2,12,161.6,39.0,大井鷹見浩,448(0),202544120307,2025/12/03,1400,ダ,良
8,2,2,ウィンドチェイサー,牡3,55.0,☆谷内貫太,1:30.1,クビ,10,56.3,39.9,大井的場直之,564(+3),202544120307,2025/12/03,1400,ダ,良
9,3,4,メロパール,牝5,54.0,吉原寛人,1:30.4,1.3/4,3,4.8,38.9,大井中道啓二,447(-6),202544120307,2025/12/03,1400,ダ,良
10,5,7,トウテイラン,牝3,53.0,☆鷹見陸,1:30.6,3/4,4,9.3,39.6,大井大宮和也,474(-4),202544120307,2025/12/03,1400,ダ,良
11,6,9,ウイングウインド,牡7,56.0,田中洸多,1:30.6,アタマ,9,45.8,39.9,大井橋本和馬,481(+4),202544120307,2025/12/03,1400,ダ,良
12,8,13,ジェーボンド,牡4,56.0,秋元耕成,1:31.8,6,14,223.8,40.8,大井高岩孝敏,471(+1),202544120307,2025/12/03,1400,ダ,良
13,4,5,ドラゴンウィッシュ,セ3,56.0,江里口裕,1:33.2,7,13,188.1,43.2,大井渡辺和雄,478(+4),202544120307,2025/12/03,1400,ダ,良
14,3,3,ヴァンクルジャン,牡3,56.0,桑村真明,1:33.8,3,11,64.1,43.9,大井福永敏,451(-7),202544120307,2025/12/03,1400,ダ,良
1,1,1,ハーレムシャフル,牡3,56.0,野畑凌,1:13.9,,1,1.2,37.3,大井大宮和也,462(+10),202544120308,2025/12/03,1200,ダ,良
2,6,10,ビップライアン,牡4,56.0,秋元耕成,1:14.9,5,9,77.5,37.7,大井須田和伸,527(+9),202544120308,2025/12/03,1200,ダ,良
3,5,9,サウンドルークス,牡4,56.0,達城龍次,1:15.1,1,8,63.0,39.0,大井鈴木啓之,489(+21),202544120308,2025/12/03,1200,ダ,良
4,3,5,ファビエンヌ,牝3,54.0,吉原寛人,1:15.1,クビ,10,164.5,39.3,大井佐宗応和,441(0),202544120308,2025/12/03,1200,ダ,良
5,6,11,ルイーサ,牝5,54.0,安藤洋一,1:15.1,クビ,5,25.0,37.1,大井鷹見浩,480(-7),202544120308,2025/12/03,1200,ダ,良
6,8,14,ミネノブルー,牡3,56.0,和田譲治,1:15.2,クビ,6,31.9,38.6,大井赤嶺亮,510(+10),202544120308,2025/12/03,1200,ダ,良
7,4,7,ウチュウノキボウ,牝3,52.0,△中山遥人,1:15.2,クビ,12,301.9,38.0,大井堀江仁,456(+3),202544120308,2025/12/03,1200,ダ,良
8,5,8,カノアレディー,牝6,53.0,☆鷹見陸,1:15.7,2.1/2,4,23.7,39.3,大井蛯名雄太,475(-8),202544120308,2025/12/03,1200,ダ,良
9,7,12,ルナリオ,牝3,54.0,中村尚平,1:15.9,1.1/4,15,440.1,38.4,大井栗田裕光,427(+12),202544120308,2025/12/03,1200,ダ,良
10,2,2,カステラ,牝4,51.0,▲小野俊斗,1:16.0,1/2,14,391.4,38.1,大井佐野謙二,419(+1),202544120308,2025/12/03,1200,ダ,良
11,4,6,トリフォーリオ,牝3,54.0,菅原涼太,1:16.5,2.1/2,13,340.3,39.6,大井堀江仁,478(-5),202544120308,2025/12/03,1200,ダ,良
12,3,4,アイサイト,牝3,54.0,笹川翼,1:16.5,ハナ,2,5.3,40.3,大井福永敏,458(+10),202544120308,2025/12/03,1200,ダ,良
13,8,15,ウイニングショット,牡3,56.0,江里口裕,1:16.5,アタマ,11,203.7,40.1,大井小野寺晋,470(+4),202544120308,2025/12/03,1200,ダ,良
14,7,13,カガヤキスバル,牡8,56.0,高橋昭平,1:18.3,9,3,14.5,41.3,大井立花伸,464(+4),202544120308,2025/12/03,1200,ダ,良
15,2,3,クラウディルックス,牝3,51.0,▲高橋優,1:18.9,3,7,47.4,43.2,大井米田英世,476(-8),202544120308,2025/12/03,1200,ダ,良
1,5,5,シャープムスタング,セ5,56.0,安藤洋一,1:41.4,,4,8.1,38.4,大井藤田輝信,475(-3),202544120309,2025/12/03,1600,ダ,良
2,1,1,プレストアーサー,牡4,56.0,藤本現暉,1:41.4,クビ,7,15.6,38.7,大井的場直之,505(+4),202544120309,2025/12/03,1600,ダ,良
3,8,11,モズユウガ,牡6,56.0,吉井章,1:41.7,1.1/2,6,14.5,38.7,大井松浦裕之,492(+6),202544120309,2025/12/03,1600,ダ,良
4,6,7,ブーヤカ,セ4,56.0,野畑凌,1:41.7,クビ,2,3.8,38.0,大井荒山勝徳,466(+2),202544120309,2025/12/03,1600,ダ,良
5,7,10,カガヤキテンマ,牡3,56.0,矢野貴之,1:41.8,クビ,3,4.3,37.6,大井上杉昌宏,488(0),202544120309,2025/12/03,1600,ダ,良
6,2,2,ガンモレジェンド,牡5,56.0,吉原寛人,1:42.1,1.1/2,9,30.2,38.0,大井栗田泰昌,424(0),202544120309,2025/12/03,1600,ダ,良
7,4,4,プラズマ,牡4,56.0,本橋孝太,1:42.1,クビ,8,22.2,39.6,船橋林正人,473(+4),202544120309,2025/12/03,1600,ダ,良
8,3,3,コーラルキング,牡3,56.0,達城龍次,1:42.3,3/4,5,9.3,39.6,大井鈴木啓之,484(0),202544120309,2025/12/03,1600,ダ,良
9,7,9,アジアジェニファー,牝4,54.0,藤田凌,1:42.4,3/4,12,84.2,39.3,大井阪本一栄,485(-4),202544120309,2025/12/03,1600,ダ,良
10,6,8,エルツ,牡5,55.0,☆谷内貫太,1:42.9,2.1/2,1,3.7,40.3,大井月岡健二,513(-2),202544120309,2025/12/03,1600,ダ,良
11,5,6,ベンテイガ,セ6,56.0,御神本訓,1:43.1,1,10,36.6,39.1,大井米田英世,506(-6),202544120309,2025/12/03,1600,ダ,良
12,8,12,ロンギングナイス,牡5,56.0,本田正重,1:45.2,10,11,63.7,42.1,大井的場直之,490(0),202544120309,2025/12/03,1600,ダ,良
1,6,9,ライムフレイバー,牡3,56.0,本田正重,1:13.4,,1,1.5,37.4,大井福永敏,487(+3),202544120310,2025/12/03,1200,ダ,良
2,2,2,ジューンドラゴン,牡3,56.0,達城龍次,1:13.5,1/2,2,7.0,38.0,大井鈴木啓之,467(+14),202544120310,2025/12/03,1200,ダ,良
3,3,4,サブノリョウマ,牡6,55.0,☆鷹見陸,1:13.6,3/4,5,12.8,36.7,大井阪本一栄,473(+1),202544120310,2025/12/03,1200,ダ,良
4,5,7,モントーク,牝4,54.0,安藤洋一,1:13.7,3/4,12,97.4,37.0,大井佐野謙二,453(+1),202544120310,2025/12/03,1200,ダ,良
5,8,14,オンマガトオル,牝6,54.0,笹川翼,1:13.9,1,6,19.4,38.3,大井佐宗応和,526(-9),202544120310,2025/12/03,1200,ダ,良
6,6,10,プラチナムロッド,牝5,54.0,藤田凌,1:13.9,クビ,7,23.2,37.0,大井村上頼章,500(-13),202544120310,2025/12/03,1200,ダ,良
7,4,6,フォースチルドレン,牡6,56.0,福原杏,1:14.1,3/4,13,99.5,38.1,大井中道啓二,506(+3),202544120310,2025/12/03,1200,ダ,良
8,1,1,グランジュール,牝4,54.0,桑村真明,1:14.4,1.3/4,4,12.7,38.7,大井中道啓二,486(-3),202544120310,2025/12/03,1200,ダ,良
9,8,13,ティーズエナジー,牝4,53.0,☆谷内貫太,1:14.4,アタマ,11,66.1,39.0,大井嶋田幸晴,440(-1),202544120310,2025/12/03,1200,ダ,良
10,5,8,カイタロー,牡6,56.0,野畑凌,1:14.7,1.1/2,8,32.5,38.4,大井米田英世,470(-6),202544120310,2025/12/03,1200,ダ,良
11,3,3,サブノコイゴコロ,牝4,54.0,新原周馬,1:15.1,2,10,39.4,39.4,大井鷹見浩,464(+4),202544120310,2025/12/03,1200,ダ,良
12,7,12,バンドールロゼ,牡6,56.0,菅原涼太,1:15.2,クビ,14,406.6,38.5,大井小野寺晋,485(+4),202544120310,2025/12/03,1200,ダ,良
13,4,5,ノーブルジーク,牡3,56.0,藤本現暉,1:15.4,1,9,36.3,37.9,大井佐野謙二,502(+2),202544120310,2025/12/03,1200,ダ,良
14,7,11,アンフォラ,牝5,54.0,西啓太,1:15.4,ハナ,3,10.9,39.6,大井堀千亜樹,475(-5),202544120310,2025/12/03,1200,ダ,良
1,6,7,キングストンボーイ,セ7,58.0,吉原寛人,1:53.0,,1,1.9,38.0,大井渡辺和雄,489(+1),202544120311,2025/12/03,1800,ダ,良
2,8,12,ナンセイホワイト,牡5,57.0,安藤洋一,1:53.1,3/4,7,40.1,38.5,大井米田英世,509(-1),202544120311,2025/12/03,1800,ダ,良
3,5,5,ライトウォーリア,牡8,59.0,矢野貴之,1:53.3,1,2,4.3,38.7,川崎内田勝義,501(-1),202544120311,2025/12/03,1800,ダ,良
4,8,11,ハデスキーパー,牡7,57.0,西啓太,1:53.9,3,11,137.0,38.6,大井堀千亜樹,520(+1),202544120311,2025/12/03,1800,ダ,良
5,7,9,バハルダール,セ6,57.0,藤田凌,1:54.0,1/2,5,10.9,38.4,大井藤田輝信,516(+2),202544120311,2025/12/03,1800,ダ,良
6,6,8,ムットクルフェ,セ4,55.0,本田正重,1:54.7,3.1/2,9,77.0,39.3,大井的場直之,492(-4),202544120311,2025/12/03,1800,ダ,良
7,3,3,ミックファイア,牡5,57.0,笹川翼,1:55.1,2,4,10.8,40.1,大井渡辺和雄,494(+1),202544120311,2025/12/03,1800,ダ,良
8,7,10,オピニオンリーダー,牡5,57.0,桑村真明,1:55.2,クビ,6,20.4,39.6,浦和小久保智,461(+1),202544120311,2025/12/03,1800,ダ,良
9,4,4,ダテノショウグン,牡4,57.0,御神本訓,1:55.5,1.3/4,3,5.4,40.5,大井森下淳平,490(+11),202544120311,2025/12/03,1800,ダ,良
10,5,6,ヒーローコール,牡5,57.0,山中悠希,1:55.8,1.1/2,10,89.7,40.7,浦和小久保智,516(+14),202544120311,2025/12/03,1800,ダ,良
11,1,1,マースインディ,牡10,57.0,藤本現暉,1:56.1,1.1/2,12,395.2,40.1,大井阪本一栄,494(+12),202544120311,2025/12/03,1800,ダ,良
12,2,2,ランリョウオー,牡7,58.0,本橋孝太,1:56.3,3/4,8,48.5,41.6,浦和小久保智,461(-3),202544120311,2025/12/03,1800,ダ,良
1,4,8,リアルモハメド,牡4,56.0,藤本現暉,1:56.6,,7,21.8,39.5,大井福永敏,505(-1),202544120312,2025/12/03,1800,ダ,良
2,3,6,フォーチュネイト,セ8,53.0,▲杉山海波,1:56.7,1/2,6,14.9,40.4,大井中道啓二,453(+1),202544120312,2025/12/03,1800,ダ,良
3,8,16,ピンナダ,セ4,56.0,和田譲治,1:56.8,3/4,3,7.0,39.4,大井中道啓二,457(0),202544120312,2025/12/03,1800,ダ,良
4,1,1,ディルムッド,牡3,56.0,笹川翼,1:57.0,1,10,30.1,40.3,大井朝倉実,534(-1),202544120312,2025/12/03,1800,ダ,良
5,8,15,マオノジーニー,牝3,54.0,吉井章,1:57.2,1,5,14.2,39.5,大井橋本和馬,495(-5),202544120312,2025/12/03,1800,ダ,良
6,2,3,オールアイズオン,セ5,56.0,矢野貴之,1:57.4,1.1/4,9,26.7,39.7,大井村上頼章,478(-4),202544120312,2025/12/03,1800,ダ,良
7,1,2,ゴンザーゴ,牡4,56.0,吉原寛人,1:57.5,クビ,1,2.9,40.8,大井福永敏,471(+1),202544120312,2025/12/03,1800,ダ,良
8,6,11,マイネルイージス,牡6,56.0,菅原涼太,1:57.5,ハナ,15,141.8,39.3,大井小野寺晋,500(+1),202544120312,2025/12/03,1800,ダ,良
9,7,13,カズピレウス,牡5,56.0,石川駿介,1:57.7,1.1/4,14,119.9,41.2,大井赤嶺亮,465(-1),202544120312,2025/12/03,1800,ダ,良
10,6,12,ストライクノワール,牡4,56.0,町田直希,1:58.1,2,11,54.7,40.3,大井宗形竹見,474(-1),202544120312,2025/12/03,1800,ダ,良
11,5,10,ケイアイマハナ,牡3,55.0,☆鷹見陸,1:58.2,1/2,8,22.4,41.5,大井米田英世,501(0),202544120312,2025/12/03,1800,ダ,良
12,4,7,マルチライセンス,セ4,55.0,☆佐野遥久,1:58.2,アタマ,16,367.2,39.8,大井遠藤茂,477(+5),202544120312,2025/12/03,1800,ダ,良
13,2,4,ギンノダンガン,牡4,56.0,安藤洋一,1:58.4,3/4,12,73.8,41.1,大井佐野謙二,498(-5),202544120312,2025/12/03,1800,ダ,良
14,3,5,ヤマニンエイドロン,牡3,56.0,桑村真明,1:58.9,2.1/2,2,2.9,42.2,大井真島大輔,484(+12),202544120312,2025/12/03,1800,ダ,良
15,7,14,サガノオウマサン,セ4,56.0,御神本訓,1:59.5,3,4,14.1,40.3,大井栗田泰昌,450(+6),202544120312,2025/12/03,1800,ダ,良
16,5,9,ポッドジャスパー,牡4,56.0,西啓太,1:59.9,2,13,87.2,43.5,大井橋本和馬,467(-3),202544120312,2025/12/03,1800,ダ,良
1,8,9,チマル,セ3,55.0,☆鷹見陸,1:45.3,,2,1.9,38.2,大井藤田輝信,468(-7),202544120401,2025/12/04,1600,ダ,良
2,1,1,ダノンクルーザー,牡3,56.0,安藤洋一,1:45.4,クビ,1,1.7,38.3,大井坂井英光,576(0),202544120401,2025/12/04,1600,ダ,良
3,4,4,カルサパラストリス,セ3,56.0,藤田凌,1:46.6,6,7,85.1,39.5,大井阪本一栄,437(-3),202544120401,2025/12/04,1600,ダ,良
4,7,7,サブノルアナ,牝3,54.0,藤本現暉,1:47.3,3.1/2,4,26.1,39.9,大井阪本一栄,447(-4),202544120401,2025/12/04,1600,ダ,良
5,8,10,ドッチナンダイ,牡3,56.0,東原悠善,1:47.5,1.1/4,8,207.3,40.1,大井澤佳宏,452(-3),202544120401,2025/12/04,1600,ダ,良
6,3,3,ジャックポット,牡3,56.0,田中洸多,1:47.7,1,3,20.7,40.0,大井荒井朋弘,529(-4),202544120401,2025/12/04,1600,ダ,良
7,2,2,ホウライショウ,牝3,54.0,松崎正泰,1:47.8,3/4,6,65.5,40.1,大井高野毅,504(+4),202544120401,2025/12/04,1600,ダ,良
8,6,6,パワーディライト,牡3,56.0,吉原寛人,1:50.7,大,5,61.9,42.0,大井渡部則夫,514(-4),202544120401,2025/12/04,1600,ダ,良
9,5,5,ヴィクストリア,牡3,53.0,▲高橋優,1:50.8,1/2,10,356.8,42.5,大井鷹見浩,454(+2),202544120401,2025/12/04,1600,ダ,良
10,7,8,マリーラークスパー,牝3,51.0,▲杉山海波,1:51.0,1.1/4,9,316.3,42.9,大井岡野尚光,502(+8),202544120401,2025/12/04,1600,ダ,良
1,4,6,ツァガーンサル,牝3,54.0,本田正重,1:13.6,,1,1.4,36.7,大井渡辺和雄,548(+46),202544120402,2025/12/04,1200,ダ,良
2,8,13,アイアンバイブル,セ3,56.0,安藤洋一,1:14.9,6,3,6.6,37.7,大井福永敏,512(-1),202544120402,2025/12/04,1200,ダ,良
3,3,3,プラウドメアリー,牝3,54.0,藤本現暉,1:15.1,1,2,5.1,37.4,大井赤嶺亮,431(-1),202544120402,2025/12/04,1200,ダ,良
4,8,14,リバイブメイラード,セ3,56.0,瀬川将輝,1:16.0,4,4,8.5,38.7,大井大宮和也,461(+7),202544120402,2025/12/04,1200,ダ,良
5,3,4,ライウ,牝3,54.0,保園翔也,1:16.5,2.1/2,7,196.1,38.4,大井須田和伸,438(-3),202544120402,2025/12/04,1200,ダ,良
6,6,10,マルカンプレスト,セ3,56.0,江里口裕,1:16.6,1/2,5,17.4,39.0,大井高野毅,433(+5),202544120402,2025/12/04,1200,ダ,良
7,1,1,ソプラノタッチ,牝3,52.0,△中山遥人,1:17.4,4,6,95.5,39.9,大井納谷和玖,430(-2),202544120402,2025/12/04,1200,ダ,良
8,7,11,オキアガリコボシ,牝3,54.0,桑村真明,1:17.8,2,11,323.9,39.4,大井栗田裕光,454(-6),202544120402,2025/12/04,1200,ダ,良
9,6,9,ハルウララカ,牝3,51.0,▲杉山海波,1:17.8,アタマ,13,395.7,40.1,大井栗田泰昌,413(-3),202544120402,2025/12/04,1200,ダ,良
10,5,8,カマラード,牝3,54.0,千田洋,1:18.6,4,10,317.7,40.5,大井赤嶺亮,546(-5),202544120402,2025/12/04,1200,ダ,良
11,4,5,リケアドアーズ,牝3,54.0,横川怜央,1:19.0,2,12,382.0,41.0,大井久保杉隆,470(+3),202544120402,2025/12/04,1200,ダ,良
12,7,12,オスシダイスキマン,牡3,53.0,▲小野俊斗,1:19.2,1.1/4,8,232.6,40.3,大井栗田泰昌,496(-13),202544120402,2025/12/04,1200,ダ,良
13,2,2,シュヴァルツボーイ,牡3,53.0,▲高橋優,1:19.3,クビ,9,245.6,40.8,大井澤佳宏,498(-11),202544120402,2025/12/04,1200,ダ,良
14,5,7,トマチョップアクア,牝3,54.0,石川駿介,1:20.0,3.1/2,14,617.6,40.8,大井松浦裕之,419(-10),202544120402,2025/12/04,1200,ダ,良
1,7,12,ヴィラスターリ,牡3,56.0,藤田凌,1:42.9,,3,8.3,38.7,大井橋本和馬,508(0),202544120403,2025/12/04,1600,ダ,良
2,6,10,エキゾチックガール,牝3,54.0,山中悠希,1:43.9,5,8,71.9,39.7,大井栗田裕光,425(-2),202544120403,2025/12/04,1600,ダ,良
3,4,6,アンタンシオン,牝3,54.0,吉原寛人,1:44.2,1.3/4,5,13.7,39.3,大井福永敏,486(+14),202544120403,2025/12/04,1600,ダ,良
4,4,5,スイートロータス,牝3,54.0,笹川翼,1:44.2,アタマ,2,4.7,39.0,大井真島大輔,437(-1),202544120403,2025/12/04,1600,ダ,良
5,3,3,グラスグリード,牡3,56.0,矢野貴之,1:44.4,1,1,1.5,39.4,大井上杉昌宏,481(+27),202544120403,2025/12/04,1600,ダ,良
6,2,2,ショーシャンク,セ4,56.0,達城龍次,1:44.8,2,12,159.4,39.4,大井吉井竜一,484(-1),202544120403,2025/12/04,1600,ダ,良
6,8,13,オイチノカタ,牝3,54.0,瀬川将輝,1:44.8,同着,13,235.3,40.2,大井井上弘之,425(-3),202544120403,2025/12/04,1600,ダ,良
8,3,4,クリプトス,牡3,56.0,野畑凌,1:45.0,3/4,9,87.3,40.7,大井田中正人,488(+6),202544120403,2025/12/04,1600,ダ,良
9,5,7,ホウオウチェスター,牡3,56.0,和田譲治,1:45.2,1,6,45.9,40.8,大井渡辺和雄,446(-6),202544120403,2025/12/04,1600,ダ,良
10,5,8,ラストフロンティア,牡4,56.0,高野誠毅,1:45.2,ハナ,11,123.8,40.2,大井村上頼章,450(+1),202544120403,2025/12/04,1600,ダ,良
11,6,9,フタバサクセス,牡3,56.0,西啓太,1:45.3,1/2,14,404.1,40.2,大井真島大輔,463(-3),202544120403,2025/12/04,1600,ダ,良
12,1,1,エスカラムサ,牝3,54.0,安藤洋一,1:45.3,アタマ,4,8.4,40.7,大井松浦裕之,473(+2),202544120403,2025/12/04,1600,ダ,良
13,8,14,グリスタン,牡3,56.0,桑村真明,1:45.4,クビ,10,115.3,40.6,大井澤佳宏,476(0),202544120403,2025/12/04,1600,ダ,良
14,7,11,キバルスター,牡6,55.0,☆佐野遥久,1:49.4,大,7,69.5,45.0,大井阪本一栄,491(+5),202544120403,2025/12/04,1600,ダ,良
1,5,7,シンギングブルース,牡6,56.0,和田譲治,1:13.8,,1,1.2,38.0,大井荒山勝徳,510(-2),202544120404,2025/12/04,1200,ダ,良
2,8,14,リンダポッケ,牝6,54.0,矢野貴之,1:14.5,3.1/2,2,4.9,38.1,大井藤田輝信,456(+5),202544120404,2025/12/04,1200,ダ,良
3,3,3,トワイライト,牡3,56.0,本田正重,1:14.6,クビ,6,41.6,37.6,大井福永敏,452(+3),202544120404,2025/12/04,1200,ダ,良
4,1,1,タカノドリーム,牡6,56.0,御神本訓,1:14.6,ハナ,5,40.7,38.6,大井栗田裕光,512(+4),202544120404,2025/12/04,1200,ダ,良
5,4,6,サマーツアー,牡3,56.0,東原悠善,1:14.6,アタマ,3,9.3,38.9,大井庄子昭彦,493(+15),202544120404,2025/12/04,1200,ダ,良
6,6,9,ベルベットハンマー,牝4,54.0,中村尚平,1:14.8,1.1/4,12,500.0,37.5,大井井上弘之,453(+5),202544120404,2025/12/04,1200,ダ,良
7,4,5,トーセンアマンダ,牝7,54.0,遠藤健太,1:14.9,3/4,10,267.5,37.9,大井遠藤茂,497(+3),202544120404,2025/12/04,1200,ダ,良
8,6,10,アスフォデロース,牝4,51.0,▲小野俊斗,1:15.1,1,8,69.9,37.4,大井宗形竹見,449(-1),202544120404,2025/12/04,1200,ダ,良
9,7,12,ベクトルマッハ,牡3,56.0,江里口裕,1:15.4,1.1/2,4,39.5,37.5,大井上杉昌宏,491(+3),202544120404,2025/12/04,1200,ダ,良
10,7,11,ダンシングラスカル,牡6,54.0,△中山遥人,1:15.5,3/4,9,132.3,39.4,大井納谷和玖,492(0),202544120404,2025/12/04,1200,ダ,良
11,3,4,バブリングストーン,牡3,53.0,▲高橋優,1:15.7,1,13,521.4,37.7,大井高橋清顕,460(0),202544120404,2025/12/04,1200,ダ,良
12,2,2,コイゴロモ,牝3,54.0,吉井章,1:16.0,1.1/2,7,45.6,40.3,大井松浦裕之,443(-3),202544120404,2025/12/04,1200,ダ,良
13,5,8,ジャストハンマー,牝3,54.0,岡村健司,1:16.2,1,14,549.6,38.8,大井高岩孝敏,466(-16),202544120404,2025/12/04,1200,ダ,良
