着順,枠,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,後3F,厩舎,馬体重,race_id,日付,距離,馬場種類,馬場状態
7,5,5,シエロフェイス,牡4,55.0,町田直希,1:45.4,2.1/2,10,159.9,39.9,大井澤佳宏,460(+8),202344060912,2023/06/09,1650,ダ,不
8,1,1,スギノマジェスティ,牡5,57.0,森泰斗,1:45.5,1/2,2,3.8,41.0,大井福永敏,481(-3),202344060912,2023/06/09,1650,ダ,不
9,2,2,デルマアズラエル,牡4,56.0,☆野畑凌,1:46.5,5,5,15.7,42.0,大井鈴木啓之,516(-6),202344060912,2023/06/09,1650,ダ,不
10,7,9,ギブミーラブ,牝5,55.0,安藤洋一,1:51.5,大,9,133.5,45.7,大井藤田輝信,488(+1),202344060912,2023/06/09,1650,ダ,不
除外,7,8,ミスターオーネット,牡8,57.0,笹川翼,,,,,,大井上杉昌宏,463(+4),202344060912,2023/06/09,1650,ダ,不
1,4,5,ベジタブルストア,セ5,56.0,中村尚平,1:13.8,,3,6.0,38.5,大井庄子昭彦,451(-7),202344062601,2023/06/26,1200,ダ,良
2,2,2,フェイクプログラム,牝4,51.0,▲木澤奨,1:15.0,6,5,9.6,37.7,大井村上頼章,411(-2),202344062601,2023/06/26,1200,ダ,良
3,8,13,センジュエース,牡7,56.0,安藤洋一,1:15.3,1.1/2,4,6.7,37.3,大井佐々木洋,458(-3),202344062601,2023/06/26,1200,ダ,良
4,1,1,エックスフレア,牡4,56.0,矢野貴之,1:15.3,クビ,2,4.6,39.2,大井高橋清顕,510(-10),202344062601,2023/06/26,1200,ダ,良
5,3,3,ヌーヴォレーヴ,牝4,54.0,千田洋,1:15.6,1.1/2,9,109.4,38.9,大井渡辺和雄,445(0),202344062601,2023/06/26,1200,ダ,良
6,7,10,ヤマトシルビア,牝6,54.0,吉井章,1:15.7,3/4,7,19.1,39.0,大井久保杉隆,436(+3),202344062601,2023/06/26,1200,ダ,良
7,4,4,スモモモモモモモモ,牝5,51.0,▲田中洸多,1:15.7,ハナ,6,18.3,38.3,大井櫻木英喜,433(-5),202344062601,2023/06/26,1200,ダ,良
8,6,8,フレンドキョー,牝4,53.0,☆野畑凌,1:15.9,3/4,10,149.0,38.5,大井久保杉隆,414(+4),202344062601,2023/06/26,1200,ダ,良
9,8,12,ロケットペンダント,牝5,54.0,瀬川将輝,1:15.9,ハナ,8,44.8,37.5,大井嶋田幸晴,429(+4),202344062601,2023/06/26,1200,ダ,良
10,5,6,ハヤブサクイーン,牝4,54.0,本村直樹,1:16.2,1.1/2,11,157.1,37.6,大井高岩孝敏,426(+1),202344062601,2023/06/26,1200,ダ,良
11,6,9,リュウワンオレッチ,牡4,53.0,▲谷内貫太,1:17.9,8,12,274.3,39.2,大井庄子昭彦,472(-13),202344062601,2023/06/26,1200,ダ,良
中止,5,7,トラビエーソ,牝6,53.0,☆菅原涼太,,,1,2.1,,大井辻野豊,461(+2),202344062601,2023/06/26,1200,ダ,良
除外,7,11,ロマンエクスプレス,牡5,56.0,本田正重,,,,,,大井朝倉実,,202344062601,2023/06/26,1200,ダ,良
1,4,4,マジェスティア,牡3,56.0,笹川翼,1:14.1,,2,3.4,37.9,大井渡辺和雄,479(-15),202344062602,2023/06/26,1200,ダ,良
2,8,12,クリノイチバンボシ,牡3,56.0,江里口裕,1:14.3,1,4,8.0,37.9,大井鈴木啓之,548(+8),202344062602,2023/06/26,1200,ダ,良
3,1,1,サウンドミライ,牝3,54.0,横川怜央,1:15.1,4,7,18.8,38.6,大井鈴木啓之,424(-8),202344062602,2023/06/26,1200,ダ,良
4,7,9,ミツカネマーズ,牡3,56.0,吉井章,1:15.8,3.1/2,1,3.0,38.7,大井松浦裕之,518(前計不),202344062602,2023/06/26,1200,ダ,良
5,7,10,ヤマジュンアジアン,牝3,54.0,松崎正泰,1:16.3,2.1/2,10,118.9,38.4,高野毅,450(-12),202344062602,2023/06/26,1200,ダ,良
6,6,8,マルカンレインボー,牝3,51.0,▲後藤蒼二,1:16.4,1/2,6,18.3,39.2,大井佐々木洋,443(-3),202344062602,2023/06/26,1200,ダ,良
7,2,2,チバリヨー,牝3,53.0,☆菅原涼太,1:16.5,1/2,5,11.1,39.3,大井堀江仁,445(+3),202344062602,2023/06/26,1200,ダ,良
8,8,11,ミワテツニゴー,牡3,53.0,▲谷内貫太,1:16.6,3/4,9,116.2,38.8,大井佐宗応和,414(+4),202344062602,2023/06/26,1200,ダ,良
9,3,3,シャザロイン,牝3,54.0,高野誠毅,1:16.8,3/4,12,167.6,39.7,大井赤嶺本浩,422(-1),202344062602,2023/06/26,1200,ダ,良
10,6,7,ティアモローザ,牝3,51.0,▲田中洸多,1:16.8,アタマ,11,120.2,39.4,大井小野寺晋,438(-10),202344062602,2023/06/26,1200,ダ,良
11,5,5,パイロウェーブ,牝3,54.0,和田譲治,1:17.0,1,3,3.6,39.4,大井的場直之,472(前計不),202344062602,2023/06/26,1200,ダ,良
12,5,6,アキノイロクサ,牝3,54.0,安藤洋一,1:17.1,クビ,8,75.1,40.6,大井藤田輝信,488(-10),202344062602,2023/06/26,1200,ダ,良
1,4,4,キトン,牡2,54.0,御神本訓,1:27.1,,1,1.8,37.0,大井渡辺和雄,524(前計不),202344062603,2023/06/26,1400,ダ,良
2,2,2,ビッティンキバラ,牡2,54.0,矢野貴之,1:27.3,1,3,5.7,36.8,大井佐野謙二,498(前計不),202344062603,2023/06/26,1400,ダ,良
3,3,3,ファイストス,牝2,54.0,和田譲治,1:31.1,大,4,6.6,41.1,大井須田和伸,470(前計不),202344062603,2023/06/26,1400,ダ,良
4,1,1,ダイリュウオリヒメ,牝2,54.0,笹川翼,1:31.2,クビ,2,3.2,40.3,大井米田英世,484(前計不),202344062603,2023/06/26,1400,ダ,良
5,6,6,ギブミーユアラブ,牝2,54.0,西啓太,1:32.0,4,5,19.2,40.7,大井田中正人,447(前計不),202344062603,2023/06/26,1400,ダ,良
6,5,5,チャンチャマヨ,牝2,51.0,▲木澤奨,1:33.4,7,6,55.8,40.5,大井村上頼章,455(前計不),202344062603,2023/06/26,1400,ダ,良
1,3,3,マローネアバンティ,牝2,54.0,藤本現暉,1:13.1,,1,1.5,37.3,大井高橋清顕,457(前計不),202344062604,2023/06/26,1200,ダ,良
2,7,7,ハクアイボビー,牡2,54.0,森泰斗,1:15.0,9,4,6.9,38.4,大井中道啓二,455(前計不),202344062604,2023/06/26,1200,ダ,良
3,6,6,シューニカ,牡2,54.0,和田譲治,1:15.6,3,2,6.1,39.4,大井佐野謙二,453(前計不),202344062604,2023/06/26,1200,ダ,良
4,1,1,ヒンナ,牝2,54.0,本田正重,1:15.9,1.3/4,3,6.5,38.5,大井赤嶺亮,445(前計不),202344062604,2023/06/26,1200,ダ,良
5,5,5,タツノソニック,牡2,54.0,瀬川将輝,1:16.0,クビ,5,11.7,40.1,大井鷹見浩,428(前計不),202344062604,2023/06/26,1200,ダ,良
6,8,8,エミリアエミリオ,牝2,54.0,達城龍次,1:18.2,大,8,95.9,39.8,大井嶋田幸晴,441(前計不),202344062604,2023/06/26,1200,ダ,良
7,2,2,クイーンオブオーソ,牝2,54.0,御神本訓,1:24.1,大,6,33.5,43.9,大井蛯名雄太,418(前計不),202344062604,2023/06/26,1200,ダ,良
8,4,4,イキナリイイネ,牡2,53.0,☆野畑凌,1:24.2,1/2,7,53.1,42.8,大井高岩孝敏,413(前計不),202344062604,2023/06/26,1200,ダ,良
1,3,3,コーゲンマース,牡3,56.0,千田洋,1:28.2,,5,15.5,37.4,大井井上弘之,441(-6),202344062605,2023/06/26,1400,ダ,良
2,7,10,シンティリオ,牡3,56.0,達城龍次,1:28.4,1.1/4,2,11.3,37.5,大井鈴木啓之,477(0),202344062605,2023/06/26,1400,ダ,良
3,8,11,ズイウン,牡3,56.0,矢野貴之,1:29.1,3.1/2,1,1.1,38.1,大井渡辺和雄,492(-22),202344062605,2023/06/26,1400,ダ,良
4,2,2,カミノアスール,牡3,56.0,藤本現暉,1:29.4,1.1/2,3,11.4,38.3,大井蛯名雄太,520(+10),202344062605,2023/06/26,1400,ダ,良
5,1,1,ワールドフォンテン,牡3,56.0,江里口裕,1:29.5,3/4,4,14.2,38.2,大井井上弘之,440(+6),202344062605,2023/06/26,1400,ダ,良
6,7,9,ナイトパトロール,セ3,56.0,笹川翼,1:29.9,2,6,24.9,38.2,市村誠,435(+5),202344062605,2023/06/26,1400,ダ,良
7,6,8,フジジャスティス,牡3,56.0,石川駿介,1:30.5,3,12,253.6,38.4,大井岡野尚光,486(+10),202344062605,2023/06/26,1400,ダ,良
8,8,12,カシノベンケイ,牡3,53.0,▲田中洸多,1:30.6,3/4,7,77.8,38.3,大井荒井朋弘,416(+1),202344062605,2023/06/26,1400,ダ,良
9,4,4,ビーチガール,牝3,54.0,本田正重,1:30.7,1/2,9,94.9,38.3,大井佐宗応和,457(0),202344062605,2023/06/26,1400,ダ,良
10,5,6,カナード,牡3,55.0,☆菅原涼太,1:32.0,6,10,139.3,39.3,大井小野寺晋,499(+1),202344062605,2023/06/26,1400,ダ,良
11,6,7,マジリノチガサキ,牝3,54.0,吉井章,1:34.6,大,8,89.0,42.3,大井大宮和也,421(-9),202344062605,2023/06/26,1400,ダ,良
12,5,5,フランコニア,牝3,51.0,▲後藤蒼二,1:34.9,1.1/2,11,225.0,41.4,大井納谷和玖,437(0),202344062605,2023/06/26,1400,ダ,良
1,8,12,ホワイトシャーク,牝3,51.0,▲後藤蒼二,1:14.6,,1,2.2,38.0,大井大宮和也,450(-3),202344062606,2023/06/26,1200,ダ,良
2,6,9,プリンシパルアクト,牡3,56.0,横川怜央,1:15.6,5,2,5.9,38.8,大井的場直之,498(+1),202344062606,2023/06/26,1200,ダ,良
3,7,11,チハヤブルラン,牝3,51.0,▲谷内貫太,1:15.8,1,9,33.8,38.8,市村誠,413(+1),202344062606,2023/06/26,1200,ダ,良
4,4,5,オノノウマコ,牝3,54.0,石川駿介,1:15.9,3/4,4,7.8,38.9,大井阪本一栄,430(+10),202344062606,2023/06/26,1200,ダ,良
5,8,13,カットビホッキマン,牡3,56.0,吉井章,1:15.9,アタマ,11,115.3,38.2,大井久保杉隆,438(-3),202344062606,2023/06/26,1200,ダ,良
6,7,10,ドンナドンナ,牝3,51.0,▲田中洸多,1:16.0,3/4,6,9.9,39.0,大井橋本和馬,440(+9),202344062606,2023/06/26,1200,ダ,良
7,6,8,レジェンドライン,牝3,54.0,西啓太,1:16.1,クビ,5,9.7,37.7,大井高橋清顕,437(-4),202344062606,2023/06/26,1200,ダ,良
8,5,6,ユウユウプレゼンス,牝3,54.0,遠藤健太,1:16.2,3/4,13,137.4,38.2,大井佐々木忠,410(-7),202344062606,2023/06/26,1200,ダ,良
9,4,4,ミチノアスカリ,牝3,54.0,達城龍次,1:16.2,クビ,8,25.6,38.2,大井納谷和玖,467(-12),202344062606,2023/06/26,1200,ダ,良
10,5,7,ローレンクサナギ,牡3,55.0,☆菅原涼太,1:16.4,3/4,7,21.1,38.8,大井堀江仁,525(-2),202344062606,2023/06/26,1200,ダ,良
11,2,2,ミスヒカリ,牝3,54.0,中村尚平,1:16.4,クビ,10,36.9,39.4,大井中道啓二,435(+6),202344062606,2023/06/26,1200,ダ,良
12,3,3,ルビーバローズ,牝3,54.0,和田譲治,1:16.5,1/2,3,6.7,38.8,大井福永敏,469(-4),202344062606,2023/06/26,1200,ダ,良
中止,1,1,アリゾナスカイ,牡3,56.0,千田洋,,,12,130.9,,大井渡辺和雄,452(-3),202344062606,2023/06/26,1200,ダ,良
1,1,1,ヒメカミノメガミ,牝4,54.0,江里口裕,1:40.6,,9,25.3,38.8,大井鈴木啓之,517(0),202344062607,2023/06/26,1600,ダ,良
2,7,12,ビッグヒップルーフ,牡4,56.0,千田洋,1:41.3,3.1/2,6,15.4,39.1,大井井上弘之,427(+1),202344062607,2023/06/26,1600,ダ,良
3,4,6,エコロタイタン,牡4,56.0,的場文男,1:42.0,3.1/2,5,9.7,40.1,大井立花伸,468(+2),202344062607,2023/06/26,1600,ダ,良
4,7,11,プリメラクラセ,牡5,55.0,☆野畑凌,1:42.0,クビ,7,20.4,38.5,大井朝倉実,474(-2),202344062607,2023/06/26,1600,ダ,良
5,8,14,カナラクリーク,セ4,56.0,笹川翼,1:42.0,アタマ,3,5.4,38.2,大井藤田輝信,494(+1),202344062607,2023/06/26,1600,ダ,良
6,3,4,トランセンデンタル,牡5,56.0,吉井章,1:42.4,2,14,131.9,39.5,大井阪本一栄,454(-7),202344062607,2023/06/26,1600,ダ,良
7,2,2,ピースフルダンス,牡8,56.0,瀬川将輝,1:42.5,1/2,12,63.5,38.3,大井井上弘之,441(-11),202344062607,2023/06/26,1600,ダ,良
8,3,3,ジーニー,牡7,56.0,石崎駿,1:42.7,1,4,5.7,39.0,大井森下淳平,503(+1),202344062607,2023/06/26,1600,ダ,良
9,6,10,アルコディオーサ,牝5,51.0,▲谷内貫太,1:43.1,2,8,22.0,39.6,大井鷹見浩,463(-7),202344062607,2023/06/26,1600,ダ,良
10,6,9,ヨシノローズ,牝4,54.0,矢野貴之,1:43.1,アタマ,11,43.1,40.2,大井渡辺和雄,474(+11),202344062607,2023/06/26,1600,ダ,良
11,4,5,ブルベアナノ,牡6,56.0,本橋孝太,1:43.3,3/4,10,41.8,39.1,大井松浦裕之,503(+1),202344062607,2023/06/26,1600,ダ,良
12,8,13,ハーモニカ,牝4,53.0,☆菅原涼太,1:43.3,クビ,13,125.1,39.7,大井小野寺晋,404(+11),202344062607,2023/06/26,1600,ダ,良
13,5,7,ジャスティンダイヤ,牡4,56.0,森泰斗,1:43.5,1,2,4.7,41.2,大井荒山勝徳,505(-7),202344062607,2023/06/26,1600,ダ,良
14,5,8,ギレルモ,セ5,56.0,御神本訓,1:44.2,3.1/2,1,3.3,42.0,大井田中正人,489(-1),202344062607,2023/06/26,1600,ダ,良
1,6,8,ウイングウインド,牡5,53.0,▲田中洸多,1:12.3,,3,4.9,36.5,大井橋本和馬,487(-4),202344062608,2023/06/26,1200,ダ,良
2,8,12,カヴァス,セ6,55.0,☆仲原大生,1:13.0,3.1/2,1,2.7,37.1,大井赤嶺本浩,505(-1),202344062608,2023/06/26,1200,ダ,良
3,6,7,ピースフルタイム,牡6,56.0,和田譲治,1:13.4,2,2,2.8,37.0,大井月岡健二,468(-6),202344062608,2023/06/26,1200,ダ,良
4,8,11,バリブラック,セ4,56.0,江里口裕,1:13.9,2.1/2,11,114.4,37.1,大井井上弘之,469(+1),202344062608,2023/06/26,1200,ダ,良
5,3,3,ロジディープ,牝5,51.0,▲木澤奨,1:14.0,1/2,5,11.3,37.4,大井村上頼章,447(-2),202344062608,2023/06/26,1200,ダ,良
6,1,1,バトルスカーズ,牡4,56.0,東原悠善,1:14.0,クビ,8,35.4,37.2,大井佐藤壽,499(-7),202344062608,2023/06/26,1200,ダ,良
7,4,4,サファイアサーラ,牝4,54.0,吉井章,1:14.0,ハナ,6,20.9,37.7,大井的場直之,450(-5),202344062608,2023/06/26,1200,ダ,良
8,7,10,キャリーラック,牡4,56.0,横川怜央,1:14.1,1/2,7,24.5,37.5,大井鈴木啓之,494(+6),202344062608,2023/06/26,1200,ダ,良
9,7,9,メイショウマクフィ,牡4,56.0,的場文男,1:14.1,アタマ,9,47.7,37.9,大井栗田泰昌,431(-8),202344062608,2023/06/26,1200,ダ,良
10,5,5,オリエンタルアイル,牡4,56.0,石崎駿,1:14.2,クビ,12,217.8,37.1,大井栗田泰昌,443(-6),202344062608,2023/06/26,1200,ダ,良
11,5,6,ラウディ,セ5,56.0,今野忠成,1:14.3,クビ,4,10.6,37.4,大井荒山勝徳,482(+5),202344062608,2023/06/26,1200,ダ,良
12,2,2,ラッキーユー,セ8,53.0,▲後藤蒼二,1:15.3,5,10,94.1,37.8,大井渡部則夫,480(-6),202344062608,2023/06/26,1200,ダ,良
1,4,4,エムティゲラン,牡4,56.0,和田譲治,1:25.9,,8,50.5,37.4,大井堀江仁,460(0),202344062609,2023/06/26,1400,ダ,良
2,8,10,デルバイス,牡4,56.0,本橋孝太,1:25.9,アタマ,3,4.9,37.4,大井荒山勝徳,453(-2),202344062609,2023/06/26,1400,ダ,良
3,5,5,カズオルヴァル,セ6,56.0,達城龍次,1:25.9,アタマ,4,5.6,37.5,大井坂井英光,482(-5),202344062609,2023/06/26,1400,ダ,良
4,7,7,ラッシュワン,牡6,56.0,安藤洋一,1:25.9,クビ,1,1.9,36.7,大井藤田輝信,523(-5),202344062609,2023/06/26,1400,ダ,良
5,2,2,スリーコーズクライ,牡6,56.0,森泰斗,1:26.6,3.1/2,2,4.6,38.6,大井村上頼章,466(-1),202344062609,2023/06/26,1400,ダ,良
6,6,6,ヤマノリッチ,牝3,52.0,今野忠成,1:26.7,1/2,5,21.3,37.9,大井佐々木洋,476(-1),202344062609,2023/06/26,1400,ダ,良
7,7,8,ミギーフェイス,牝4,54.0,西啓太,1:27.0,1.1/2,7,32.5,37.4,大井堀千亜樹,532(+3),202344062609,2023/06/26,1400,ダ,良
8,8,9,トルベジーノ,牝6,53.0,☆野畑凌,1:27.1,3/4,9,147.3,35.9,大井赤嶺本浩,434(-10),202344062609,2023/06/26,1400,ダ,良
9,1,1,フルゴリラ,牡6,55.0,☆菅原涼太,1:27.2,3/4,6,25.2,36.6,大井辻野豊,537(-6),202344062609,2023/06/26,1400,ダ,良
10,3,3,クロカドッグ,牡6,56.0,高橋昭平,1:30.1,大,10,321.2,38.5,大井久保田信,545(+7),202344062609,2023/06/26,1400,ダ,良
1,7,10,クラッチシュート,牡5,56.0,的場文男,2:09.2,,3,4.8,40.0,大井栗田泰昌,496(-8),202344062610,2023/06/26,2000,ダ,良
2,6,8,オニクダイスキマン,牡4,56.0,東原悠善,2:09.5,1.1/2,9,21.4,39.1,大井佐藤壽,418(-1),202344062610,2023/06/26,2000,ダ,良
3,2,2,カルディナーレ,牝4,54.0,森泰斗,2:09.7,1.1/4,1,3.7,39.7,大井澤佳宏,476(-2),202344062610,2023/06/26,2000,ダ,良
4,8,13,オゾナイザー,牡4,56.0,本田正重,2:10.0,1.1/2,4,6.4,39.2,大井森下淳平,454(-2),202344062610,2023/06/26,2000,ダ,良
5,1,1,アストロロジー,牡4,56.0,矢野貴之,2:10.1,クビ,5,9.5,38.8,大井佐野謙二,455(-5),202344062610,2023/06/26,2000,ダ,良
6,6,9,トウキョウスター,牡5,54.0,△木間塚龍,2:10.5,2,8,14.8,40.4,大井渡部則夫,485(-4),202344062610,2023/06/26,2000,ダ,良
7,5,6,シャムトラダイコウ,牝4,54.0,達城龍次,2:10.5,クビ,10,56.7,39.3,大井遠藤茂,496(+4),202344062610,2023/06/26,2000,ダ,良
8,4,5,アドゥシール,牝7,54.0,高橋昭平,2:10.8,1.1/2,6,11.8,40.6,大井久保田信,441(-2),202344062610,2023/06/26,2000,ダ,良
9,3,3,テルミー,牝5,51.0,▲後藤蒼二,2:10.9,1/2,11,121.7,39.8,大井赤嶺本浩,475(-5),202344062610,2023/06/26,2000,ダ,良
10,8,12,オーウェンバローズ,牡4,56.0,和田譲治,2:11.3,2,2,4.7,42.1,大井福永敏,477(+4),202344062610,2023/06/26,2000,ダ,良
11,7,11,クロシェノワール,牝4,54.0,藤本現暉,2:13.6,大,7,13.1,44.0,高野毅,502(+6),202344062610,2023/06/26,2000,ダ,良
12,5,7,サカベンクイーン,牝4,51.0,▲木澤奨,2:14.1,2.1/2,13,233.6,43.3,大井赤嶺本浩,451(+5),202344062610,2023/06/26,2000,ダ,良
13,4,4,プリトヴィツェ,牝9,54.0,中村尚平,2:14.8,3.1/2,12,195.6,43.2,大井庄子昭彦,457(-6),202344062610,2023/06/26,2000,ダ,良
1,4,4,ウェイキー,牡5,57.0,的場文男,1:52.5,,4,6.8,39.1,大井宗形竹見,510(+2),202344062611,2023/06/26,1800,ダ,良
2,2,2,フェードアウト,牡7,57.0,藤本現暉,1:53.2,3.1/2,2,3.7,39.3,大井吉井竜一,491(-3),202344062611,2023/06/26,1800,ダ,良
3,3,3,オルトスラッガー,セ5,57.0,達城龍次,1:53.2,クビ,3,3.9,39.1,大井井上弘之,495(-12),202344062611,2023/06/26,1800,ダ,良
4,8,8,ハイパータンク,牡5,57.0,安藤洋一,1:53.4,1.1/4,6,17.7,39.0,大井佐野謙二,517(+2),202344062611,2023/06/26,1800,ダ,良
5,6,6,モンサンイルベント,セ6,55.0,和田譲治,1:55.1,8,5,14.9,41.2,大井宗形竹見,495(0),202344062611,2023/06/26,1800,ダ,良
6,5,5,ミスターオーネット,牡8,54.0,▲谷内貫太,1:55.3,3/4,7,40.6,38.3,大井上杉昌宏,467(+8),202344062611,2023/06/26,1800,ダ,良
7,7,7,スギノマジェスティ,牡5,57.0,笹川翼,1:56.3,5,1,2.2,42.5,大井福永敏,483(+2),202344062611,2023/06/26,1800,ダ,良
除外,1,1,ヴァルラーム,牡7,57.0,西啓太,,,,,,大井上杉昌宏,513(-7),202344062611,2023/06/26,1800,ダ,良
1,2,2,シュアゲイト,牡6,56.0,達城龍次,1:39.4,,1,1.6,37.9,大井坂井英光,502(-12),202344062612,2023/06/26,1600,ダ,良
2,3,3,バラク,牝5,54.0,本田正重,1:39.9,2.1/2,2,6.7,37.9,大井朝倉実,485(-1),202344062612,2023/06/26,1600,ダ,良
3,4,5,ラムリケティ,牝4,54.0,吉井章,1:40.8,4,6,20.5,39.3,大井松浦裕之,388(-1),202344062612,2023/06/26,1600,ダ,良
4,6,9,ラストサムライ,牡5,56.0,川島正太,1:41.6,4,11,99.5,38.7,大井吉井竜一,490(-1),202344062612,2023/06/26,1600,ダ,良
5,5,8,アイスボウル,牡5,56.0,矢野貴之,1:41.6,アタマ,3,7.6,39.0,大井松浦裕之,455(-1),202344062612,2023/06/26,1600,ダ,良
6,7,12,モンゴリアンキング,セ4,56.0,本橋孝太,1:41.6,アタマ,10,72.3,39.2,大井荒山勝徳,494(-2),202344062612,2023/06/26,1600,ダ,良
7,5,7,エスプリブルズアイ,牡4,56.0,安藤洋一,1:41.7,クビ,8,34.5,40.1,大井澤佳宏,480(+7),202344062612,2023/06/26,1600,ダ,良
8,6,10,ボニーマジェスティ,牡4,56.0,笹川翼,1:41.7,クビ,5,12.1,40.1,大井福永敏,499(+6),202344062612,2023/06/26,1600,ダ,良
9,1,1,ティーライトニング,牡4,53.0,▲田中洸多,1:42.1,2,14,328.6,39.4,大井辻野豊,450(-1),202344062612,2023/06/26,1600,ダ,良
10,8,13,エステラ,牡4,55.0,☆菅原涼太,1:42.2,1/2,7,31.4,39.5,大井堀千亜樹,513(-3),202344062612,2023/06/26,1600,ダ,良
11,3,4,ティーズアレディー,牝5,51.0,▲谷内貫太,1:42.3,1/2,12,107.5,39.6,大井嶋田幸晴,456(+3),202344062612,2023/06/26,1600,ダ,良
12,7,11,ハッピーエンド,牡3,54.0,藤本現暉,1:42.4,1/2,4,8.4,39.7,大井阪本一栄,453(0),202344062612,2023/06/26,1600,ダ,良
13,4,6,ライヴクラッカー,牡5,55.0,☆野畑凌,1:42.4,クビ,9,36.1,40.3,大井赤嶺本浩,492(-7),202344062612,2023/06/26,1600,ダ,良
14,8,14,サブノリョウマ,牡4,55.0,☆新原周馬,1:43.1,3.1/2,13,215.5,41.0,大井阪本一栄,451(-3),202344062612,2023/06/26,1600,ダ,良
1,1,1,フォルトリアン,牝2,54.0,矢野貴之,1:14.1,,1,1.6,38.8,市村誠,478(-6),202344062701,2023/06/27,1200,ダ,良
2,6,6,ドナマギー,牝2,54.0,笹川翼,1:15.5,7,4,7.3,39.3,大井鈴木啓之,454(+4),202344062701,2023/06/27,1200,ダ,良
3,4,4,ジェノベーゼ,牡2,54.0,石川駿介,1:15.5,ハナ,5,31.0,38.6,大井岡野尚光,460(0),202344062701,2023/06/27,1200,ダ,良
4,3,3,サブノプレミアム,牡2,54.0,西啓太,1:16.3,4,2,3.4,39.0,大井堀千亜樹,498(+1),202344062701,2023/06/27,1200,ダ,良
5,5,5,ルヴィ,牝2,53.0,☆野畑凌,1:17.7,7,6,75.7,41.2,大井上杉昌宏,446(+6),202344062701,2023/06/27,1200,ダ,良
6,2,2,サイレントニャー,牝2,54.0,達城龍次,1:18.3,3,3,6.0,42.9,大井小野寺晋,469(-3),202344062701,2023/06/27,1200,ダ,良
1,3,3,ダテノショウグン,牡2,54.0,矢野貴之,1:28.2,,1,1.0,37.4,大井森下淳平,468(+2),202344062702,2023/06/27,1400,ダ,良
2,5,5,イチニチショチョウ,牡2,54.0,達城龍次,1:29.5,6,5,27.6,39.3,大井嶋田幸晴,492(+2),202344062702,2023/06/27,1400,ダ,良
3,4,4,アンダラクリスタル,牝2,54.0,藤本現暉,1:29.6,3/4,3,12.5,39.4,高野毅,503(-9),202344062702,2023/06/27,1400,ダ,良
4,1,1,ノブトモ,牡2,54.0,安藤洋一,1:30.8,6,4,13.6,40.6,大井朝倉実,495(-3),202344062702,2023/06/27,1400,ダ,良
5,2,2,ワープ,牡2,54.0,御神本訓,1:32.9,10,2,6.6,40.3,福田真広,421(-1),202344062702,2023/06/27,1400,ダ,良
1,4,4,セクシーデザイン,牝4,54.0,中村尚平,1:42.5,,9,32.6,39.3,大井村上頼章,425(-3),202344062703,2023/06/27,1600,ダ,良
2,5,7,ビーザチェンジ,牡7,56.0,川島正太,1:42.6,1/2,1,3.7,39.4,大井吉井竜一,506(-1),202344062703,2023/06/27,1600,ダ,良
3,3,3,アルファスコピアス,セ5,56.0,安藤洋一,1:42.8,1,4,7.2,39.3,大井高橋清顕,483(-8),202344062703,2023/06/27,1600,ダ,良
4,2,2,エムジェイホープ,牡6,55.0,☆野畑凌,1:43.4,3,5,7.6,39.4,大井藤田輝信,476(-6),202344062703,2023/06/27,1600,ダ,良
